Wind_turbine_name,Date_time,Ba_avg,P_avg,Ws_avg,Va_avg,Ot_avg,Ya_avg,Wa_avg
R80790,2014-01-01T10:50:00+01:00,-0.95999998,180.52,5.3499999,-1.5599999,6.4499998,160.32001,158.81
R80736,2014-01-01T10:50:00+01:00,-1.0,425.48999000000003,6.5100002,4.25,6.29,163.78,168.03
R80721,2014-01-01T10:50:00+01:00,-1.01,304.87,5.8400002,-1.74,6.5100002,162.25999,160.5
R80721,2014-01-01T11:00:00+01:00,-1.01,337.32999,6.0599999,-2.2,6.9499998,162.25999,160.03999
R80790,2014-01-01T11:00:00+01:00,-0.97000003,211.83,5.6599998,-0.97000003,6.889999900000001,160.32001,159.31
R80711,2014-01-01T11:00:00+01:00,-0.95999998,355.19,6.3499999,4.7399998,6.1799998,156.3,161.02
R80736,2014-01-01T11:00:00+01:00,-1.0,351.48001,6.23,4.7399998,6.719999799999999,163.78,168.59
R80711,2014-01-01T11:10:00+01:00,-0.95999998,408.92999,6.619999900000001,5.29,6.29,156.3,161.58
R80790,2014-01-01T11:10:00+01:00,-0.94,162.46001,5.2600002,2.0799999,6.98,160.32001,162.48
R80736,2014-01-01T11:10:00+01:00,-1.0,542.02002,6.869999900000001,1.48,6.880000099999999,163.78,165.22
R80721,2014-01-01T11:10:00+01:00,-1.01,281.17001,5.77,-2.24,7.1999998,162.25999,160.02
R80721,2014-01-01T11:20:00+01:00,-1.01,461.94,6.559999900000001,-6.46,7.320000200000001,165.34,163.5
R80711,2014-01-01T11:20:00+01:00,-0.95999998,439.41,6.6599998,3.47,6.4400001,156.3,159.78
R80736,2014-01-01T11:20:00+01:00,-1.0,679.12,7.4899998,1.0599999,7.0,163.78,164.88
R80790,2014-01-01T11:20:00+01:00,-0.97000003,295.39999,5.8600001,-1.24,7.099999900000001,160.32001,159.06
R80721,2014-01-01T11:30:00+01:00,-1.01,425.89000999999996,6.52,2.03,7.400000099999999,159.77,158.78999
R80790,2014-01-01T11:30:00+01:00,-0.97000003,301.25,5.9699998,2.4200001,7.25,160.32001,162.74001
R80711,2014-01-01T11:30:00+01:00,-0.95999998,519.72998,6.9099998,7.969999799999999,6.599999900000001,156.3,164.28999
R80736,2014-01-01T11:30:00+01:00,-1.0,922.2999900000001,8.3199997,3.5999999,6.9899998,163.78,167.36
R80711,2014-01-01T11:40:00+01:00,-0.95999998,522.28998,7.070000200000001,6.29,6.77,156.3,162.62
R80736,2014-01-01T11:40:00+01:00,-1.0,528.2999900000001,6.9099998,6.9099998,7.23,163.78,170.69
R80721,2014-01-01T11:40:00+01:00,-1.01,336.62,6.329999900000001,6.889999900000001,7.5900002,156.77,163.67
R80790,2014-01-01T11:40:00+01:00,-0.97000003,218.99001,5.4499998,4.6500001,7.4899998,160.32001,164.88
R80736,2014-01-01T11:50:00+01:00,-1.0,887.4600199999999,8.0,-4.4899998,7.5,165.14999,158.17999
R80721,2014-01-01T11:50:00+01:00,-1.01,453.76000999999997,6.639999900000001,-1.23,7.849999900000001,156.77,155.55
R80790,2014-01-01T11:50:00+01:00,-0.97000003,362.23999,6.29,-1.79,7.73,154.62,146.49001
R80711,2014-01-01T11:50:00+01:00,-0.95999998,514.35999,6.880000099999999,1.9400001,7.059999900000001,156.3,158.2
R80790,2014-01-01T12:00:00+01:00,-0.97000003,479.76999000000006,6.599999900000001,-2.24,7.8400002,157.55,160.32001
R80721,2014-01-01T12:00:00+01:00,-1.01,556.4500099999999,6.77,-0.83999997,7.9899998,156.77,155.91
R80711,2014-01-01T12:00:00+01:00,-0.95999998,584.98999,6.96,-0.95999998,7.280000200000001,156.3,155.37
R80736,2014-01-01T12:00:00+01:00,-1.0,1036.97,8.7299995,-2.28,7.679999799999999,162.69,160.39999
R80736,2014-01-01T12:10:00+01:00,-1.0,816.3200099999999,7.8400002,-0.94999999,8.04,166.53999,171.62
R80790,2014-01-01T12:10:00+01:00,-0.97000003,445.84,6.670000099999999,-1.1799999,8.1599998,159.5,155.77
R80721,2014-01-01T12:10:00+01:00,-1.01,517.6799900000001,6.880000099999999,-1.24,8.3299999,162.0,165.47
R80711,2014-01-01T12:10:00+01:00,-0.95999998,541.65997,7.02,2.22,7.550000199999999,159.38,158.52
R80711,2014-01-01T12:20:00+01:00,-0.94999999,535.59998,7.030000200000001,10.49,7.920000099999999,156.3,166.78999
R80790,2014-01-01T12:20:00+01:00,-0.97000003,325.20999,6.1599998,6.29,8.54,157.53999,171.03
R80721,2014-01-01T12:20:00+01:00,-1.01,437.78,6.3400002,-3.3800001,8.71,166.33,155.56
R80736,2014-01-01T12:20:00+01:00,-1.0,907.9099699999999,7.889999900000001,-6.630000099999999,8.2700005,172.56,165.92999
R80721,2014-01-01T12:30:00+01:00,-1.01,562.90002,6.8000002,4.3400002,8.8500004,159.8,169.92
R80711,2014-01-01T12:30:00+01:00,-0.95999998,598.2999900000001,7.170000099999999,2.28,8.119999900000002,162.0,167.35001
R80790,2014-01-01T12:30:00+01:00,-0.97000003,460.73000999999994,6.5300002,-3.52,8.680000300000001,164.71001,161.17
R80736,2014-01-01T12:30:00+01:00,-1.0,753.59003,7.5900002,-3.24,8.3400002,172.56,169.31
R80711,2014-01-01T12:40:00+01:00,-0.95999998,750.77002,7.550000199999999,-3.28,8.1599998,165.08,161.8
R80736,2014-01-01T12:40:00+01:00,-1.0,802.4299900000001,7.809999900000001,0.25,8.409999800000001,168.03,161.8
R80721,2014-01-01T12:40:00+01:00,-1.01,507.07999,6.73,-5.2800002,8.8900003,165.55,160.23
R80790,2014-01-01T12:40:00+01:00,-0.97000003,349.0,6.1900001,-3.4200001,8.71,164.71001,161.28999
R80711,2014-01-01T12:50:00+01:00,-0.94999999,515.37,6.849999900000001,-0.72000003,8.1099997,165.08,164.38
R80790,2014-01-01T12:50:00+01:00,-0.97000003,312.04999,6.0300002,-3.4200001,8.659999800000001,164.71001,161.34
R80721,2014-01-01T12:50:00+01:00,-1.01,422.34,6.48,1.22,8.79,161.44,162.42999
R80736,2014-01-01T12:50:00+01:00,-1.0,720.09998,7.559999900000001,8.1599998,8.3900003,161.59,169.78
R80711,2014-01-01T13:00:00+01:00,-0.94999999,703.65997,7.369999900000001,-1.8200001,7.880000099999999,165.08,163.24001
R80721,2014-01-01T13:00:00+01:00,-1.01,408.79001,6.5100002,2.8399999,8.6000004,161.16,163.95
R80790,2014-01-01T13:00:00+01:00,-0.97000003,318.03,6.0700002,0.079999998,8.569999699999999,161.78,159.3
R80736,2014-01-01T13:00:00+01:00,-1.0,696.60999,7.329999900000001,-1.42,8.3400002,169.21001,164.56
R80790,2014-01-01T13:10:00+01:00,-0.97000003,482.73999000000003,6.7600002,7.130000099999999,8.6099997,159.22,166.39
R80721,2014-01-01T13:10:00+01:00,-1.01,522.77002,6.869999900000001,7.52,8.659999800000001,161.16,168.7
R80736,2014-01-01T13:10:00+01:00,-1.0,675.6799900000001,7.329999900000001,0.029999999000000006,8.4799995,173.17999,172.53999
R80711,2014-01-01T13:10:00+01:00,-0.94,526.44,6.7399998,-2.24,8.029999700000001,172.19,171.67999
R80736,2014-01-01T13:20:00+01:00,-1.0,813.40997,7.690000099999999,-1.76,8.4799995,172.56,170.84
R80790,2014-01-01T13:20:00+01:00,-0.97000003,503.60999000000004,6.7600002,0.34999999,8.6400003,168.31,171.60001
R80721,2014-01-01T13:20:00+01:00,-1.01,570.59003,7.119999900000001,3.8,8.7700005,166.38,171.55
R80711,2014-01-01T13:20:00+01:00,-0.94,550.09998,6.679999799999999,-5.6799998,8.1099997,173.86,168.16
R80790,2014-01-01T13:30:00+01:00,-0.97000003,595.51001,7.280000200000001,-4.4400001,8.6000004,171.23,160.35001
R80721,2014-01-01T13:30:00+01:00,-1.01,767.10999,7.559999900000001,-2.73,8.7200003,167.75,165.03999
R80736,2014-01-01T13:30:00+01:00,-1.0,949.1500199999999,8.0900002,-1.34,8.4799995,172.56,171.27
R80711,2014-01-01T13:30:00+01:00,-0.94999999,827.77002,7.73,-8.569999699999999,8.119999900000002,173.60001,152.17
R80790,2014-01-01T13:40:00+01:00,-0.97000003,413.42001,6.4899998,4.5599999,8.46,157.75999,168.11
R80721,2014-01-01T13:40:00+01:00,-1.01,569.81,6.969999799999999,-4.619999900000001,8.6000004,166.00999,149.97
R80711,2014-01-01T13:40:00+01:00,-0.94999999,728.7000099999999,7.79,9.25,8.0799999,156.34,165.52
R80736,2014-01-01T13:40:00+01:00,-1.0,1028.8199,8.3999996,-8.3500004,8.380000099999998,172.56,164.2
R80711,2014-01-01T13:50:00+01:00,-0.94999999,732.2999900000001,7.5,0.67000002,7.900000099999999,162.07001,164.66
R80721,2014-01-01T13:50:00+01:00,-1.01,573.78003,6.98,1.97,8.6000004,159.41,161.96001
R80790,2014-01-01T13:50:00+01:00,-0.97000003,306.51001,5.98,-0.27000001,8.4200001,163.61,163.32001
R80736,2014-01-01T13:50:00+01:00,-1.0,957.38,8.279999700000001,3.1700001,8.380000099999998,163.0,165.82001
R80790,2014-01-01T14:00:00+01:00,-0.97000003,427.88,6.5,-0.31999999,8.4200001,163.61,163.39
R80721,2014-01-01T14:00:00+01:00,-1.01,813.40997,7.829999900000001,1.89,8.6499996,160.07001,162.03999
R80736,2014-01-01T14:00:00+01:00,-1.0,929.85999,8.29,6.3499999,8.409999800000001,162.69,169.05
R80711,2014-01-01T14:00:00+01:00,-0.98000002,911.31,8.25,-0.27000001,7.900000099999999,163.99001,163.72
R80790,2014-01-01T14:10:00+01:00,-0.97000003,459.32999,6.570000200000001,-1.25,8.3999996,163.61,162.25999
R80711,2014-01-01T14:10:00+01:00,-0.95999998,918.48999,8.0699997,-1.38,7.869999900000001,163.99001,162.58
R80721,2014-01-01T14:10:00+01:00,-0.99000001,600.34003,6.9899998,2.72,8.6700001,160.07001,162.78
R80736,2014-01-01T14:10:00+01:00,-1.0,977.7700199999999,8.430000300000001,4.579999900000001,8.489999800000001,162.69,167.25
R80790,2014-01-01T14:20:00+01:00,-0.97000003,414.98001,6.3499999,0.07,8.590000199999999,163.61,163.78
R80711,2014-01-01T14:20:00+01:00,-0.98000002,1050.24,8.6999998,0.12,7.920000099999999,163.99001,164.12
R80721,2014-01-01T14:20:00+01:00,-1.01,560.15002,6.880000099999999,2.27,8.8000002,160.07001,162.33
R80736,2014-01-01T14:20:00+01:00,-0.99000001,951.88,8.3199997,3.6400001000000004,8.5799999,162.69,166.34
R80790,2014-01-01T14:30:00+01:00,-0.97000003,529.65997,6.889999900000001,-3.7,8.659999800000001,165.42,156.59
R80721,2014-01-01T14:30:00+01:00,-1.01,743.4299900000001,7.599999900000001,0.98000002,8.840000199999999,160.07001,161.10001
R80711,2014-01-01T14:30:00+01:00,-0.94999999,768.65002,7.469999799999999,0.31999999,8.029999700000001,163.99001,164.31
R80736,2014-01-01T14:30:00+01:00,-0.99000001,1037.26,8.5,5.079999900000001,8.6899996,162.69,167.74001
R80711,2014-01-01T14:40:00+01:00,-1.0,1064.45,8.6899996,-0.61000001,8.1000004,163.99001,163.38
R80790,2014-01-01T14:40:00+01:00,-0.97000003,420.44,6.3400002,-0.43000001,8.6999998,160.32001,159.89
R80736,2014-01-01T14:40:00+01:00,-0.92000002,1043.0,8.6000004,3.3299999,8.739999800000001,162.69,166.05
R80721,2014-01-01T14:40:00+01:00,-1.01,862.64001,7.9499998,0.56999999,8.880000099999998,160.07001,160.60001
R80736,2014-01-01T14:50:00+01:00,-1.0,993.7700199999999,8.5,3.22,8.7799997,162.69,165.89999
R80711,2014-01-01T14:50:00+01:00,-0.95999998,724.96997,7.3000002,-3.3599998999999996,8.1099997,163.99001,160.63
R80721,2014-01-01T14:50:00+01:00,-1.01,654.62,7.170000099999999,0.50999999,8.8599997,160.07001,160.60001
R80790,2014-01-01T14:50:00+01:00,-0.97000003,368.04001,6.170000099999999,0.0099999998,8.6999998,160.32001,160.38
R80790,2014-01-01T15:00:00+01:00,-0.97000003,382.07999,6.23,-0.75,8.6999998,160.32001,159.56
R80721,2014-01-01T15:00:00+01:00,-1.01,662.28998,7.099999900000001,0.41999999,8.8900003,160.07001,160.49001
R80711,2014-01-01T15:00:00+01:00,-0.97000003,881.7800300000001,8.0,-3.52,8.1499996,163.99001,160.39999
R80736,2014-01-01T15:00:00+01:00,-1.0,1054.45,8.6499996,3.3900001000000004,8.8100004,162.69,166.08
R80711,2014-01-01T15:10:00+01:00,-0.97000003,895.7100199999999,8.0100002,-4.1700001,8.1499996,163.99001,159.84
R80736,2014-01-01T15:10:00+01:00,-1.0,843.5300300000001,7.9099998,3.9000001,8.8100004,162.69,166.60001
R80721,2014-01-01T15:10:00+01:00,-1.01,719.65997,7.48,-0.44999999,8.9200001,160.07001,159.57001
R80790,2014-01-01T15:10:00+01:00,-0.97000003,504.89999000000006,7.02,0.13,8.6999998,160.32001,160.42
R80736,2014-01-01T15:20:00+01:00,-1.0,667.65002,7.2600002,5.98,8.930000300000001,162.69,168.62
R80790,2014-01-01T15:20:00+01:00,-0.97000003,410.73999,6.4499998,0.15000001000000002,8.7200003,160.32001,160.53999
R80711,2014-01-01T15:20:00+01:00,-0.98000002,1053.59,8.5200005,-3.4200001,8.1499996,163.99001,160.53999
R80721,2014-01-01T15:20:00+01:00,-1.01,682.40997,7.2600002,1.12,8.9499998,160.07001,161.19
R80736,2014-01-01T15:30:00+01:00,-1.0,584.97998,6.869999900000001,2.6400001,8.9799995,162.69,165.34
R80711,2014-01-01T15:30:00+01:00,-0.97000003,840.37,7.75,-6.27,8.1599998,163.99001,157.73
R80790,2014-01-01T15:30:00+01:00,-0.97000003,413.85999,6.3200002,-3.9300001000000004,8.6999998,160.32001,156.39
R80721,2014-01-01T15:30:00+01:00,-1.01,631.46002,7.139999900000001,-2.4000001,8.96,160.07001,157.67
R80736,2014-01-01T15:40:00+01:00,-1.0,690.06,7.27,0.38,9.0200005,162.69,163.08
R80721,2014-01-01T15:40:00+01:00,-1.01,607.10999,6.920000099999999,-3.1700001,9.0,160.07001,156.95
R80790,2014-01-01T15:40:00+01:00,-0.97000003,448.73999000000003,6.650000099999999,-3.26,8.7700005,160.32001,156.99001
R80711,2014-01-01T15:40:00+01:00,-0.97000003,1106.3,8.6099997,-5.4499998,8.199999799999999,163.99001,158.53999
R80790,2014-01-01T15:50:00+01:00,-0.97000003,623.03003,7.25,-8.130000099999998,8.8100004,160.32001,152.24001
R80711,2014-01-01T15:50:00+01:00,-0.95999998,843.5499900000001,7.73,-7.420000099999999,8.21,163.99001,156.55
R80721,2014-01-01T15:50:00+01:00,-1.01,756.96002,7.429999799999999,-6.780000200000001,8.989999800000001,160.07001,153.28
R80736,2014-01-01T15:50:00+01:00,-1.0,831.78003,7.7399998,-0.97000003,8.989999800000001,162.69,161.69
R80721,2014-01-01T16:00:00+01:00,-1.01,724.7000099999999,7.54,0.50999999,8.8599997,154.67,150.64
R80736,2014-01-01T16:00:00+01:00,-0.95999998,1043.16,8.6099997,-0.50999999,8.8000002,162.69,162.24001
R80790,2014-01-01T16:00:00+01:00,-0.97000003,672.34998,7.309999900000001,-11.61,8.680000300000001,160.00999,147.60001
R80711,2014-01-01T16:00:00+01:00,-0.94999999,976.10999,8.2700005,-9.6899996,8.130000099999998,163.99001,154.33
R80721,2014-01-01T16:10:00+01:00,-0.98000002,1001.81,8.5299997,-1.39,8.819999699999999,154.55,153.25999
R80711,2014-01-01T16:10:00+01:00,-0.8899999900000001,1170.37,9.239999800000001,2.2,8.1000004,152.16,154.11
R80736,2014-01-01T16:10:00+01:00,-0.93000001,1133.12,8.880000099999998,-2.76,8.739999800000001,162.69,159.88
R80790,2014-01-01T16:10:00+01:00,-0.87,992.0,8.680000300000001,-9.010000199999999,8.619999900000002,159.22,150.21001
R80790,2014-01-01T16:20:00+01:00,-0.95999998,809.88,7.869999900000001,-8.25,8.5600004,155.61,146.53999
R80711,2014-01-01T16:20:00+01:00,-0.86000001,1080.11,8.96,2.28,8.0600004,151.91,154.19
R80721,2014-01-01T16:20:00+01:00,-1.0,785.91998,7.9099998,-1.1799999,8.7799997,154.58,153.37
R80736,2014-01-01T16:20:00+01:00,-0.97000003,1107.1,8.79,-4.5900002,8.7200003,162.69,158.09
R80790,2014-01-01T16:30:00+01:00,-0.91000003,953.69,8.510000199999999,-7.5900002,8.5200005,159.23,151.7
R80736,2014-01-01T16:30:00+01:00,-0.95999998,1138.84,8.8999996,-1.6900001,8.6999998,162.69,161.03999
R80711,2014-01-01T16:30:00+01:00,-0.38,1328.33,10.0,3.8499999,7.9099998,151.91,155.75
R80721,2014-01-01T16:30:00+01:00,-0.55000001,1260.48,9.5500002,1.0599999,8.75,154.58,155.63
R80721,2014-01-01T16:40:00+01:00,-0.81,1084.85,8.8100004,3.4200001,8.630000099999998,154.58,158.0
R80736,2014-01-01T16:40:00+01:00,-0.61000001,1286.7,9.4399996,1.0,8.6700001,162.69,163.63
R80711,2014-01-01T16:40:00+01:00,-0.47,1415.52,10.38,4.7199998,7.900000099999999,151.91,156.63
R80790,2014-01-01T16:40:00+01:00,-0.88,1028.45,8.5299997,-6.619999900000001,8.5500002,159.22,152.53
R80736,2014-01-01T16:50:00+01:00,-0.7599999900000001,1273.1801,9.46,3.4000001,8.6700001,162.69,166.11
R80721,2014-01-01T16:50:00+01:00,-0.89999998,983.4799800000001,8.590000199999999,4.190000100000001,8.6099997,154.58,158.81
R80711,2014-01-01T16:50:00+01:00,-0.64999998,1313.85,10.06,8.1800003,7.849999900000001,153.09,163.39999
R80790,2014-01-01T16:50:00+01:00,-0.94999999,921.7800300000001,8.380000099999998,-3.8900001000000004,8.54,159.22,155.39999
R80790,2014-01-01T17:00:00+01:00,-0.97000003,737.87,7.690000099999999,0.09000000400000001,8.5299997,159.22,159.3
R80711,2014-01-01T17:00:00+01:00,-0.7599999900000001,1373.39,9.9700003,4.869999900000001,7.809999900000001,155.21001,160.06
R80736,2014-01-01T17:00:00+01:00,-0.49000001,1273.6,9.630000099999998,5.2600002,8.6999998,162.69,167.95
R80721,2014-01-01T17:00:00+01:00,-0.93000001,1087.5,9.0,5.3200002,8.619999900000002,154.58,159.87
R80790,2014-01-01T17:10:00+01:00,-0.92000002,725.5700099999999,7.570000200000001,-0.23999999,8.409999800000001,159.22,158.91
R80736,2014-01-01T17:10:00+01:00,-0.74000001,1315.1899,9.7700005,5.3000002,8.6899996,162.69,167.99001
R80721,2014-01-01T17:10:00+01:00,-0.91000003,1020.23,8.569999699999999,7.469999799999999,8.6099997,154.58,162.03999
R80711,2014-01-01T17:10:00+01:00,-0.029999999000000006,1576.37,10.77,4.5500002,7.8400002,157.44,169.67
R80736,2014-01-01T17:20:00+01:00,-0.47,1490.23,10.43,7.420000099999999,8.6000004,162.69,170.08
R80790,2014-01-01T17:20:00+01:00,-0.95999998,994.7999900000001,8.569999699999999,0.41999999,8.3900003,159.22,159.62
R80711,2014-01-01T17:20:00+01:00,-0.38,1538.59,10.48,-3.3699999,7.809999900000001,165.08,161.71001
R80721,2014-01-01T17:20:00+01:00,-0.37,1404.47,10.16,6.639999900000001,8.630000099999998,154.58,161.22
R80721,2014-01-01T17:30:00+01:00,-0.55000001,1375.1,10.07,7.190000099999999,8.5799999,154.58,161.78
R80736,2014-01-01T17:30:00+01:00,-0.43000001,1433.53,10.16,6.5300002,8.510000199999999,162.69,169.22
R80711,2014-01-01T17:30:00+01:00,-0.20999999,1597.02,10.57,-2.95,7.800000199999999,165.08,162.10001
R80790,2014-01-01T17:30:00+01:00,-0.93000001,982.9199800000001,8.369999900000002,1.47,8.369999900000002,159.22,160.73
R80790,2014-01-01T17:40:00+01:00,-0.94999999,910.4299900000001,8.279999700000001,3.01,8.3599997,159.22,162.22
R80711,2014-01-01T17:40:00+01:00,-0.36000001,1568.0,10.49,-1.64,7.7399998,165.08,163.45
R80736,2014-01-01T17:40:00+01:00,0.0099999998,1527.5601,10.58,6.619999900000001,8.5,162.69,169.31
R80721,2014-01-01T17:40:00+01:00,-0.80000001,1230.26,9.5500002,1.04,8.510000199999999,160.50999,163.3
R80711,2014-01-01T17:50:00+01:00,-0.66000003,1425.8199,10.08,-1.28,7.619999900000001,165.08,163.8
R80721,2014-01-01T17:50:00+01:00,-0.52999997,1388.4,10.06,0.97000003,8.510000199999999,162.25999,163.22
R80790,2014-01-01T17:50:00+01:00,-0.89999998,1006.13,8.8999996,2.8399999,8.369999900000002,159.22,162.12
R80736,2014-01-01T17:50:00+01:00,-0.34,1443.23,10.28,3.9200001,8.489999800000001,165.48,178.69
R80736,2014-01-01T18:00:00+01:00,-0.1,1467.54,10.26,-8.3599997,8.46,174.75999,166.44
R80711,2014-01-01T18:00:00+01:00,-0.80000001,1272.77,9.2700005,-4.5,7.599999900000001,165.08,160.59
R80790,2014-01-01T18:00:00+01:00,-0.97000003,728.85999,7.5100002,0.74000001,8.3500004,159.22,159.89999
R80721,2014-01-01T18:00:00+01:00,-0.97000003,1071.4399,8.819999699999999,-0.2,8.5,162.25999,162.06
R80790,2014-01-01T18:10:00+01:00,-0.95999998,579.19,7.099999900000001,-0.25,8.3199997,161.0,164.46001
R80736,2014-01-01T18:10:00+01:00,-0.75,1296.08,9.5600004,-9.010000199999999,8.4200001,174.75999,165.74001
R80711,2014-01-01T18:10:00+01:00,-0.68000001,1338.84,9.54,-4.1999998,7.5900002,165.08,160.91
R80721,2014-01-01T18:10:00+01:00,-1.0,918.01001,8.2399998,-1.5599999,8.489999800000001,162.25999,160.69
R80711,2014-01-01T18:20:00+01:00,-0.98000002,1102.16,8.71,-5.119999900000001,7.579999900000001,165.08,159.97
R80736,2014-01-01T18:20:00+01:00,-0.60000002,1212.17,9.2700005,-6.2199998,8.409999800000001,171.89,156.41
R80721,2014-01-01T18:20:00+01:00,-0.92000002,1026.6801,8.659999800000001,-0.44,8.5,162.25999,161.81
R80790,2014-01-01T18:20:00+01:00,-0.95999998,685.34003,7.469999799999999,-4.5300002,8.300000200000001,164.71001,160.08
R80721,2014-01-01T18:30:00+01:00,-0.97000003,986.7700199999999,8.3599997,-1.3,8.5,162.25999,161.0
R80711,2014-01-01T18:30:00+01:00,-0.58999997,1488.6899,10.02,-4.0300002,7.639999900000001,165.08,161.03
R80736,2014-01-01T18:30:00+01:00,-0.91000003,1200.92,9.1499996,4.3000002,8.4399996,162.69,166.98
R80790,2014-01-01T18:30:00+01:00,-0.94999999,766.19,7.880000099999999,-6.02,8.300000200000001,164.71001,158.77
R80711,2014-01-01T18:40:00+01:00,-0.82999998,1099.36,8.630000099999998,-2.9200001,7.79,165.08,162.16
R80790,2014-01-01T18:40:00+01:00,-0.94999999,753.35999,7.469999799999999,-3.96,8.3299999,164.71001,160.73
R80736,2014-01-01T18:40:00+01:00,-0.67000002,1441.59,10.09,4.8600001,8.489999800000001,162.69,167.58
R80721,2014-01-01T18:40:00+01:00,-0.92000002,1235.5699,9.0799999,-1.24,8.5299997,162.25999,160.97
R80721,2014-01-01T18:50:00+01:00,-0.99000001,946.01001,8.199999799999999,0.62,8.5600004,162.25999,162.92
R80790,2014-01-01T18:50:00+01:00,-0.94999999,595.7000099999999,7.219999799999999,1.83,8.3599997,161.25,166.59
R80711,2014-01-01T18:50:00+01:00,-0.77999997,1351.4301,9.840000199999999,-0.98000002,7.820000200000001,165.08,164.13
R80736,2014-01-01T18:50:00+01:00,-0.7599999900000001,1236.48,9.5600004,6.6599998,8.510000199999999,162.69,169.32001
R80711,2014-01-01T19:00:00+01:00,-0.76999998,1365.73,9.880000099999998,-2.8099998999999998,7.829999900000001,165.08,162.25
R80721,2014-01-01T19:00:00+01:00,-1.01,966.3400300000001,8.369999900000002,1.3200001,8.590000199999999,162.25999,163.59
R80736,2014-01-01T19:00:00+01:00,-0.89999998,1209.48,9.3599997,6.329999900000001,8.5,162.69,169.03
R80790,2014-01-01T19:00:00+01:00,-0.95999998,684.0,7.27,-3.0699999,8.3999996,164.71001,161.64
R80736,2014-01-01T19:10:00+01:00,-0.74000001,1228.87,9.340000199999999,0.46000001,8.5,168.55,175.19
R80790,2014-01-01T19:10:00+01:00,-0.95999998,678.88,7.5,-0.039999999,8.4200001,164.71001,164.67999
R80721,2014-01-01T19:10:00+01:00,-0.86000001,1110.6801,9.119999900000002,2.0599998999999998,8.590000199999999,162.25999,164.31
R80711,2014-01-01T19:10:00+01:00,-0.67000002,1413.0699,9.9799995,0.07,7.849999900000001,165.08,165.19
R80790,2014-01-01T19:20:00+01:00,-0.95999998,873.7199699999999,8.2700005,2.8599999,8.54,164.71001,167.53999
R80711,2014-01-01T19:20:00+01:00,-0.91000003,1034.46,8.869999900000002,3.8099998999999998,7.889999900000001,165.08,168.85001
R80721,2014-01-01T19:20:00+01:00,-1.0,943.38,8.5200005,6.0,8.619999900000002,162.25999,168.27
R80736,2014-01-01T19:20:00+01:00,-0.92000002,1234.53,9.1999998,-4.2600002,8.569999699999999,174.75999,170.53
R80711,2014-01-01T19:30:00+01:00,-0.81,1228.21,9.6999998,5.0,7.929999799999999,165.08,170.11
R80790,2014-01-01T19:30:00+01:00,-0.95999998,973.9600199999999,8.6899996,5.6100001,8.6000004,164.71001,170.27
R80721,2014-01-01T19:30:00+01:00,-0.70999998,1102.21,9.010000199999999,6.940000099999999,8.7799997,164.82001,181.28
